index,original_text,translation,has_translation,original_length,translation_length,length_ratio,original_word_count,translation_word_count,word_count_ratio,original_char_count,translation_char_count,char_count_ratio,original_sentence_count,translation_sentence_count,fuzzy_similarity,detected_language
460,Could you provide me with the sum of vineyard surfaces for red wines and the sum of vineyard surfaces for white wines for each grand cru listed?,Bana kırmızı şaraplar için üzüm alanlarının toplamını ve her Grand Cru için beyaz şaraplar için üzüm alanlarının toplamını verebilir misiniz?,True,144,141,0.9791666666666666,27.0,20.0,0.7407407407407407,144.0,141.0,0.9791666666666666,1.0,1.0,0.27,tr
461,"List the call signs, frequencies, cities of license, ERP values, heights, and FCC information for the stations whose notes mention being via another station and have an ERP greater than 5 watts.","Notlarında başka bir istasyon üzerinden olduğu ve 5 watttan fazla bir ERP'ye sahip olduğu istasyonlar için arama işaretlerini, frekansları, lisans şehirlerini, ERP değerlerini, yükseklikleri ve FCC bilgilerini listelen.",True,194,219,1.1288659793814433,32.0,28.0,0.875,194.0,219.0,1.1288659793814433,1.0,1.0,0.3,tr
462,What is the number of times each delegate has been elected based on their party affiliation and how many delegates have this highest frequency?,"Her bir temsilci, parti üyeliğine göre kaç kez seçildi ve bu sayının en yüksek frekansına kaç kişi sahip?",True,143,105,0.7342657342657343,24.0,18.0,0.75,143.0,105.0,0.7342657342657343,1.0,1.0,0.3,tr
463,Which teams participated in the 2007–08 Russian Volleyball Super League and have websites ending in vcdynamo.ru or dinamottg.ru or loko-izumrud.ur.ru?,200708 Rus Voleybol Süper Ligi'ne hangi takımlar katıldı ve vcdynamo.ru veya dinamottg.ru veya loko-izumrud.ur.ru isimleriyle sona eren web siteleri var?,True,150,153,1.02,20.0,20.0,1.0,150.0,153.0,1.02,1.0,1.0,0.51,tr
464,What is the average population per county based on the 2009 census data?,2009 nüfus sayımı verilerine göre her ilçede ortalama nüfusun sayısı nedir?,True,72,75,1.0416666666666667,13.0,11.0,0.8461538461538461,72.0,75.0,1.0416666666666667,1.0,1.0,0.29,tr
465,"How many counties and what is the average area in square kilometers for each former province, arranged from the province with the most counties to the least?",En fazla ilçenin en azına kadar bölgeye kadar düzenlenen her eski ilçenin ortalama alanı kaç ilçe ve her eski ilçenin ortalama kare kilometre olarak ne kadar?,True,157,158,1.0063694267515924,27.0,26.0,0.9629629629629629,157.0,158.0,1.0063694267515924,1.0,1.0,0.3,tr
466,What is the count of analog channels for each network that has a digital channel assigned?,Dijital bir kanal atanmış her ağ için analog kanalların sayısı nedir?,True,90,69,0.7666666666666667,16.0,11.0,0.6875,90.0,69.0,0.7666666666666667,1.0,1.0,0.33,tr
467,Which teams won more than 10 matches and had the highest total points scored?,Hangi takımlar 10'dan fazla maç kazandı ve en yüksek toplam puan aldı?,True,77,70,0.9090909090909091,14.0,12.0,0.8571428571428571,77.0,70.0,0.9090909090909091,1.0,1.0,0.43,tr
468,Which clubs had the maximum points scored in the 2008/2009 WRU Division One North season?,2008/2009 WRU Birinci Bölüm Kuzey sezonunda en fazla puan alan kulüpler hangileriydi?,True,89,85,0.9550561797752809,15.0,12.0,0.8,89.0,85.0,0.9550561797752809,1.0,1.0,0.35,tr
469,"Identify the club, number of matches played, number of victories, draws, defeats, total points scored, total points conceded, total tries scored, total tries conceded, try bonuses, losing bonuses, and total points for the team with the maximum total points achieved in the WRU Division Four South West?","Kulübü, oynadığı maç sayısını, kazandığı zafer sayısını, eşitliği, yenilgisini, toplam puanları, toplam puanları, toplam denemeler, toplam denemeler, bonusları denemek, kaybeden bonusları ve WRU Bölümü Dördüncü Güney Batı'nda elde edilen maksimum toplam puanlara sahip takım için toplam puanları tanımlayın.",True,302,307,1.0165562913907285,47.0,38.0,0.8085106382978723,302.0,307.0,1.0165562913907285,1.0,1.0,0.25,tr
470,"Which characters have voice actors listed for Dragon Ball Z in 1997, 1998, and 2006?","Hangi karakterler 1997, 1998 ve 2006 yıllarında Dragon Ball Z için ses aktörleri listelenmiştir?",True,84,96,1.1428571428571428,15.0,14.0,0.9333333333333333,84.0,96.0,1.1428571428571428,1.0,1.0,0.44,tr
471,"What schools, along with their founding years and number of national titles, meet the condition of being founded before 1970 or having more than 20 national titles?","Hangi okullar, kuruluş yılları ve ulusal unvan sayısı ile birlikte 1970'den önce kurulan veya 20'den fazla ulusal unvan sahibi olma şartına uygun?",True,164,146,0.8902439024390244,27.0,22.0,0.8148148148148148,164.0,146.0,0.8902439024390244,1.0,1.0,0.27,tr
472,Can you provide the count of races Simone Corsi had in both Moto2 and 125cc categories for each season?,Simone Corsi'nin her sezon için Moto2 ve 125cc kategorilerinde yarış sayısını verebilir misiniz?,True,103,96,0.9320388349514563,19.0,13.0,0.6842105263157895,103.0,96.0,0.9320388349514563,1.0,1.0,0.57,tr
473,Could you provide a count of each reason for non-seating among the member-elect and order them by frequency?,Seçilmiş üyeler arasında oturmamak için her nedenin sayısını belirler misin ve sıklıkla sıralar mısın?,True,108,102,0.9444444444444444,20.0,14.0,0.7,108.0,102.0,0.9444444444444444,1.0,1.0,0.28,tr
474,"What are the song titles, artists, languages, decades, and genres of songs featured in the European version of Rock Band?","Avrupa'daki Rock Band'in şarkı başlıkları, sanatçıları, dilleri, yıllarca süren şarkılar ve türleri nelerdir?",True,121,109,0.9008264462809917,20.0,13.0,0.65,121.0,109.0,0.9008264462809917,1.0,1.0,0.22,tr
475,"Which states have the highest elevation recorded in both feet and meters, and what is the highest elevation in meters for each state?",Hangi eyaletlerde en yüksek yükseklik hem ayak hem de metre olarak kaydedildi ve her eyalet için en yüksek yükseklik metre olarak ne?,True,133,133,1.0,23.0,22.0,0.9565217391304348,133.0,133.0,1.0,1.0,1.0,0.33,tr
476,Find the teams that achieved the highest aggregate score by winning either the first or second leg of their matches.,Maçlarının ilk veya ikinci yarısını kazanarak en yüksek toplam puanı elde eden takımları bul.,True,116,93,0.8017241379310345,20.0,14.0,0.7,116.0,93.0,0.8017241379310345,1.0,1.0,0.23,tr
477,What were the average attendance figures for each year the Seattle Sounders played in the USISL A-League?,Seattle Sounders'ın USISL A-League'de oynadığı her yıl ortalama katılımcı sayısı neydi?,True,105,87,0.8285714285714286,18.0,12.0,0.6666666666666666,105.0,87.0,0.8285714285714286,1.0,1.0,0.5,tr
478,What is the average attendance per year for the Portland Timbers when they were in Division 2?,Portland Timbers'in 2. Bölüm'deyken yıllık ortalama katılımcı sayısı neydi?,True,94,75,0.7978723404255319,17.0,9.0,0.5294117647058824,94.0,75.0,0.7978723404255319,1.0,2.0,0.36,tr
479,"Which elementary schools, along with their mascots, addresses, principals, and assistant principals, are not led by Debbie Ybarra or Frank Hendricsen?","Hangi ilkokullar, maskotları, adresleri, müdürleri ve yardımcı müdürleri ile birlikte Debbie Ybarra veya Frank Hendricsen tarafından yönetilmez?",True,150,144,0.96,21.0,17.0,0.8095238095238095,150.0,144.0,0.96,1.0,1.0,0.45,tr
480,What are the chassis models and the number of vehicles in fleet for all vehicles that have more than ten units in the fleet and either a body model containing 'CR228L' or 'CB60'?,"Armada ondan fazla birimi olan ve ""CR228L"" veya ""CB60"" içeren bir karoseri modeli olan tüm araçlar için şasi modelleri ve paradaki araç sayısının ne kadarı vardır?",True,178,163,0.9157303370786517,33.0,26.0,0.7878787878787878,178.0,163.0,0.9157303370786517,1.0,1.0,0.21,tr
481,"What are the names of the Ontario census divisions along with their percentage change from the 2006 Census to the 2011 Census, sorted in descending order of the percentage","Ontario nüfus sayımı bölümlerinin isimleri ve yüzde değişikliği 2006 nüfus sayımından 2011 nüfus sayımına kadar, yüzdelerin düşen sırada sıralanmıştır.",True,171,151,0.8830409356725146,29.0,19.0,0.6551724137931034,171.0,151.0,0.8830409356725146,1.0,1.0,0.39,tr
482,How many different locations do institutions listed in the table span across?,Tablonda listelenen kurumların sayısı kaç farklı yerden oluşuyor?,True,77,65,0.8441558441558441,12.0,8.0,0.6666666666666666,77.0,65.0,0.8441558441558441,1.0,1.0,0.31,tr
483,"What is the average runtime per broadcast date for the episodes of 'Planet of the Spiders', and what is the maximum number of viewers per broadcast date?",'Planet of the Spiders' bölümlerinin yayın tarihi başına ortalama çalışma süresi nedir ve yayın tarihi başına maksimum izleyici sayısı nedir?,True,153,141,0.9215686274509803,27.0,20.0,0.7407407407407407,153.0,141.0,0.9215686274509803,1.0,1.0,0.39,tr
484,What is the earliest and latest year for each country's replacement of their former pageant?,Her ülkenin eski şovunu değiştirmek için en erken ve en son yıl nedir?,True,92,70,0.7608695652173914,16.0,13.0,0.8125,92.0,70.0,0.7608695652173914,1.0,1.0,0.17,tr
485,"What home team, their score, away team, away team score, ground, and crowd were for matches played on Saturday and what is the top three crowds?","Cumartesi maçları için hangi ev takımları, puanları, dış takımları, dış takım puanları, yerleri ve kalabalık vardı ve en üst üç kalabalık hangisi?",True,144,146,1.0138888888888888,26.0,22.0,0.8461538461538461,144.0,146.0,1.0138888888888888,1.0,1.0,0.18,tr
486,"What are the counts of incumbents who retained their seats, gained seats, lost seats, and were first elected before 1886 for each district and party combination?","Yerlerini koruyan, yer kazanmış, yer kaybetmiş ve 1886'dan önce her bölge ve parti birleşimi için ilk kez seçilen görevlilerin sayıları nedir?",True,161,142,0.8819875776397516,26.0,21.0,0.8076923076923077,161.0,142.0,0.8819875776397516,1.0,1.0,0.26,tr
487,"Which district, party affiliation, and most recent year of first election do incumbents have in common, sorted by when they were last elected?","Hangi bölge, partiye bağlılık ve ilk seçimlerin en son yılı görevlilerin ortak noktası, son seçilmelerine göre sıraladılar?",True,142,123,0.8661971830985915,23.0,17.0,0.7391304347826086,142.0,123.0,0.8661971830985915,1.0,1.0,0.29,tr
488,"What are the episode titles, their writers, and their directors for the matching episodes?","Bölümlerin başlıkları, yazarları ve yönetmenleri ne?",True,90,52,0.5777777777777777,14.0,6.0,0.42857142857142855,90.0,52.0,0.5777777777777777,1.0,1.0,0.27,tr
489,"For each power station, provide the average net MWe, the earliest construction start date, the latest grid connection date, the earliest commercial operation date, and the latest accounting closure date.","Her bir güç santrali için ortalama net MWe, en erken inşaat başlangıcı tarihi, en son ağ bağlantısı tarihi, en erken ticari operasyon tarihi ve en son muhasebe kapanma tarihi belirlenmelidir.",True,203,191,0.9408866995073891,30.0,30.0,1.0,203.0,191.0,0.9408866995073891,1.0,1.0,0.37,tr
490,"What is the total number of touchdowns, the sum of extra points and field goals, and the player's name for each player, sorted by total points?","Toplam puanlar, ek puanlar ve saha gollerinin toplamı ve her oyuncunun toplam puanlara göre sıralanan oyuncu adı nedir?",True,143,119,0.8321678321678322,27.0,18.0,0.6666666666666666,143.0,119.0,0.8321678321678322,1.0,1.0,0.21,tr
491,What are the positions and names of players categorized as 'Non-Scoring' based on their absence of extra points and field goals?,Ek puan ve saha hedeflerinin olmaması nedeniyle 'Skorlamayan' olarak sınıflandırılan oyuncuların pozisyonları ve isimleri nelerdir?,True,128,131,1.0234375,22.0,15.0,0.6818181818181818,128.0,131.0,1.0234375,1.0,1.0,0.22,tr
492,What is the highest total actionable inspiration for a player?,Bir oyuncu için en yüksek toplam hareket edilebilir ilham nedir?,True,62,64,1.032258064516129,10.0,10.0,1.0,62.0,64.0,1.032258064516129,1.0,1.0,0.22,tr
493,"Calculate the total touchdowns, extra points, field goals, and points for players who were starters in the 1903 Michigan Wolverines football team.","1903 Michigan Wolverines futbol takımında ilk oynayan oyuncuların toplam dokunma, ek puan, saha golları ve puanları hesaplayın.",True,146,127,0.8698630136986302,22.0,17.0,0.7727272727272727,146.0,127.0,0.8698630136986302,1.0,1.0,0.41,tr
494,"What are the series names, start dates, end dates, number of days in camp, highest viewer ratings, and lowest viewer ratings for each series?","Serilerin isimleri, başlangıç tarihleri, son tarihleri, kampta geçen gün sayısı, her seri için en yüksek izleyiciler oranı ve en düşük izleyiciler oranı nedir?",True,141,159,1.127659574468085,24.0,23.0,0.9583333333333334,141.0,159.0,1.127659574468085,1.0,1.0,0.31,tr
495,"For the first celebrity who exited the show and finished in 1st place, could you provide their name, occupation, the date they entered, and the date they exited?","Gösteriyi terk edip 1. sırada olan ilk ünlü için, adlarını, mesleğini, girdiği tarihi ve çıktıkları tarihi verebilir misin?",True,161,123,0.7639751552795031,28.0,18.0,0.6428571428571429,161.0,123.0,0.7639751552795031,1.0,1.0,0.25,tr
496,Which episode title has been aired the highest number of times?,Hangi bölümün başlığı en çok yayınlandı?,True,63,40,0.6349206349206349,11.0,6.0,0.5454545454545454,63.0,40.0,0.6349206349206349,1.0,1.0,0.2,tr
497,Which teams had an average points score below 50 in the 1992-93 season and what is their average across all seasons?,Hangi takımların 1992-93 sezonunda ortalama puan puanları 50'den aşağıydı ve tüm sezonlarda ortalama puanları ne kadar?,True,116,119,1.0258620689655173,22.0,17.0,0.7727272727272727,116.0,119.0,1.0258620689655173,1.0,1.0,0.28,tr
