original_text,translation,entities_found,entities,filtered,length_ratio,detected_language,semantic_similarity,back_translation_similarity,combined_similarity,quality_stage,filter_reason
Which clubs had the maximum points scored in the 2008/2009 WRU Division One North season?,¿Qué clubes tuvieron los puntos máximos anotados en la temporada 2008/2009 de la WRU División Uno Norte?,2,"WRU Division, WRU Division One North",False,1.1685393258426966,es,0.9246948957443237,0.9702263474464417,0.9520137667655945,semantic_back_pass,
"Identify the club, number of matches played, number of victories, draws, defeats, total points scored, total points conceded, total tries scored, total tries conceded, try bonuses, losing bonuses, and total points for the team with the maximum total points achieved in the WRU Division Four South West?","Identificar el club, el número de partidos jugados, el número de victorias, empates, derrotas, puntos totales anotados, puntos totales concedidos, total de intentos anotados, total de intentos concedidos, prueba de bonos, perdedores de bonos, y puntos totales para el equipo con el máximo total de puntos alcanzados en la División Cuatro del suroeste de la WRU?",1,WRU Division Four South West,False,1.195364238410596,es,0.9472382664680481,0.9713447690010071,0.9617021679878235,semantic_back_pass,
"Which characters have voice actors listed for Dragon Ball Z in 1997, 1998, and 2006?","¿Qué personajes tienen actores de voz listados para Dragon Ball Z en 1997, 1998 y 2006?",1,Dragon Ball Z,False,1.0357142857142858,es,0.9808339476585388,0.9970513582229614,0.9905643939971924,semantic_back_pass,
"What schools, along with their founding years and number of national titles, meet the condition of being founded before 1970 or having more than 20 national titles?","¿Qué escuelas, junto con sus años de fundación y número de títulos nacionales, cumplen la condición de haber sido fundadas antes de 1970 o tener más de 20 títulos nacionales?",0,,False,1.0609756097560976,es,0.9737799763679504,0.9055690169334412,0.9328534007072449,semantic_back_pass,
Can you provide the count of races Simone Corsi had in both Moto2 and 125cc categories for each season?,¿Puede proporcionar el recuento de carreras que Simone Corsi tuvo en las categorías Moto2 y 125cc para cada temporada?,3,"Simone Corsi, Moto2, 125cc",False,1.145631067961165,es,0.9192204475402832,0.9841128587722778,0.95815589427948,semantic_back_pass,
Could you provide a count of each reason for non-seating among the member-elect and order them by frequency?,¿Podría dar un recuento de cada razón por la que no se sentaron entre los miembros elegidos y ordenarlos por frecuencia?,0,,False,1.1111111111111112,es,0.8329821825027466,0.8462511301040649,0.8409435510635376,semantic_back_pass,
"What are the song titles, artists, languages, decades, and genres of songs featured in the European version of Rock Band?","¿Cuáles son los títulos de las canciones, los artistas, los idiomas, las décadas y los géneros de las canciones que aparecen en la versión europea de Rock Band (serie)?",3,"Rock Band, European, Rock Band?",False,1.3884297520661157,es,0.9681958556175232,0.9865319728851318,0.9791975259780884,semantic_back_pass,
"Which states have the highest elevation recorded in both feet and meters, and what is the highest elevation in meters for each state?","¿Qué estados tienen la elevación más alta registrada en pies y metros, y cuál es la elevación más alta en metros para cada estado?",0,,False,0.9774436090225563,es,0.964048445224762,0.995782196521759,0.9830886960029601,semantic_back_pass,
Find the teams that achieved the highest aggregate score by winning either the first or second leg of their matches.,Encuentra los equipos que logran la puntuación agregada más alta ganando la primera o segunda etapa de sus partidos.,0,,False,1.0,es,0.8766036033630371,0.9771754741668701,0.936946725845337,semantic_back_pass,
What were the average attendance figures for each year the Seattle Sounders played in the USISL A-League?,¿Cuáles fueron las cifras promedio de asistencia para cada año que los Seattle Sounders jugaron en la USISL A-League?,3,"Seattle Sounders, USISL A-League, USISL A-League?",False,1.1142857142857143,es,0.981640100479126,0.9999998211860657,0.9926559329032898,semantic_back_pass,
What is the average attendance per year for the Portland Timbers when they were in Division 2?,¿Cuál es la asistencia promedio al año para los Portland Timbers cuando estaban en la División 2?,3,"the Portland Timbers, Portland Timbers, Division 2",False,1.0319148936170213,es,0.9715381860733032,0.9969703555107117,0.9867974877357483,semantic_back_pass,
"Which elementary schools, along with their mascots, addresses, principals, and assistant principals, are not led by Debbie Ybarra or Frank Hendricsen?","¿Qué escuelas primarias, junto con sus mascotas, direcciones, directores y directores auxiliares, no son dirigidas por Debbie Ybarra o Frank Hendricsen?",2,"Debbie Ybarra, Frank Hendricsen",False,1.0133333333333334,es,0.901157557964325,0.9190834164619446,0.9119130730628967,semantic_back_pass,
What are the chassis models and the number of vehicles in fleet for all vehicles that have more than ten units in the fleet and either a body model containing 'CR228L' or 'CB60'?,"¿Cuáles son los modelos de chasis y el número de vehículos en flota para todos los vehículos que tengan más de diez unidades en la flota y un modelo de carrocería que contenga ""CR228L"" o ""CB60""?",2,"CR228L, CB60",False,1.0898876404494382,es,0.9334555864334106,0.9964812994003296,0.971271014213562,semantic_back_pass,
"What are the names of the Ontario census divisions along with their percentage change from the 2006 Census to the 2011 Census, sorted in descending order of the percentage","¿Cuáles son los nombres de las divisiones del censo de Ontario junto con su cambio porcentual del censo de 2006 al censo de 2011, ordenados en orden descendente del porcentaje",2,"Ontario, the 2006 Census",False,1.023391812865497,es,0.9446672201156616,0.9608268737792969,0.9543630123138428,semantic_back_pass,
How many different locations do institutions listed in the table span across?,¿Cuántas instituciones diferentes se encuentran en la tabla?,0,,False,0.7792207792207793,es,0.8913712501525879,0.8863628506660461,0.8883662104606629,semantic_back_pass,
"What is the average runtime per broadcast date for the episodes of 'Planet of the Spiders', and what is the maximum number of viewers per broadcast date?","¿Cuál es el tiempo promedio de ejecución por fecha de emisión de los episodios de 'Planet of the Spiders', y cuál es el número máximo de espectadores por fecha de emisión?",2,"'Planet of the Spiders, Planet of the Spiders",False,1.1176470588235294,es,0.949377179145813,0.9342799782752991,0.9403188586235046,semantic_back_pass,
What is the earliest and latest year for each country's replacement of their former pageant?,¿Cuál es el año más temprano y último para que cada país reemplace su anterior concurso?,0,,False,0.9565217391304348,es,0.8692050576210022,0.8887673020362854,0.8809424042701721,semantic_back_pass,
"What home team, their score, away team, away team score, ground, and crowd were for matches played on Saturday and what is the top three crowds?","¿Qué equipo de casa, su puntaje, equipo de fuera, equipo de fuera, terreno y público fueron para los partidos jugados el sábado y cuáles son las tres principales multitudes?",0,,False,1.2013888888888888,es,0.9271791577339172,0.9356973767280579,0.9322900891304016,semantic_back_pass,
"What are the counts of incumbents who retained their seats, gained seats, lost seats, and were first elected before 1886 for each district and party combination?","¿Cuál es el recuento de los ocupantes que mantuvieron sus escaños, ganaron escaños, perdieron escaños y fueron elegidos por primera vez antes de 1886 para cada distrito y combinación de partidos?",0,,False,1.2111801242236024,es,0.8881247043609619,0.907941997051239,0.9000150799751282,semantic_back_pass,
"Which district, party affiliation, and most recent year of first election do incumbents have in common, sorted by when they were last elected?","¿Qué distrito, afiliación al partido y año más reciente de las primeras elecciones tienen en común los incumbentes, ordenados por cuándo fueron elegidos por última vez?",0,,False,1.1830985915492958,es,0.9301164150238037,0.9741799831390381,0.9565545558929442,semantic_back_pass,
"What are the episode titles, their writers, and their directors for the matching episodes?","¿Cuáles son los títulos de los episodios, sus escritores y sus directores para los episodios correspondientes?",0,,False,1.2222222222222223,es,0.9132136106491089,0.9272197484970093,0.9216172933578491,semantic_back_pass,
"For each power station, provide the average net MWe, the earliest construction start date, the latest grid connection date, the earliest commercial operation date, and the latest accounting closure date.","Para cada central eléctrica, indique el MWe neto promedio, la fecha de inicio de la construcción más temprana, la fecha de conexión de la red más reciente, la fecha de operación comercial más temprana y la fecha de cierre de contabilidad más reciente.",0,,False,1.2364532019704433,es,0.9266178607940674,0.951915442943573,0.9417964100837708,semantic_back_pass,
