nl,sql,predicted_ambiguity
:,"SELECT `Season`, COUNT(`Season`) AS Race_Count
    FROM `table_1_1405704_1`
    GROUP BY `Season`
    ORDER BY Race_Count DESC
    LIMIT 1;",0.009126204997301102
"
     Which club achieved the maximum number of points in the 2009/2010 WRU Division One North table?
     ","SELECT `Club`, `Played`, `Won`, `Drawn`, `Lost`, `Points for`, `Points against`, `Tries for`, `Tries against`, `Try bonus`, `Losing bonus`, `Points`
     FROM table_1_14058433_3
     WHERE `Points` = (
         SELECT MAX(`Points`) 
         FROM table_1_14058433_3
     )",6.231496334075928
"
Which clubs had the highest total points in the 2008/2009 WRU Division One North table?
","SELECT `Club`, `Played`, `Won`, `Drawn`, `Lost`, `Points for`, `Points against`, `Tries for`, `Tries against`, `Try bonus`, `Losing bonus`, `Points`
FROM table_1_14058433_4
WHERE `Points` IN (
    SELECT MAX(`Points`) 
    FROM table_1_14058433_4
    GROUP BY `Club`
);",5.50960636138916
"
    Which club had the highest net points based on their points scored and conceded?
    ","SELECT `Club`, SUM(`Points for`) - SUM(`Points against`) AS NetPoints
    FROM `table_1_14058433_5`
    GROUP BY `Club`
    ORDER BY NetPoints DESC;",0.06138908490538597
": What is the country or territory's density ratio, calculated as its population divided by the sum of its area and population density?","SELECT `Country or territory with flag`, (`Population (July 2009 est.)` / (`Area (km²) (per sqmi)` + `Population density per km²`)) AS `Density Ratio`
    FROM `table_1_14098_1`
    ORDER BY `Density Ratio` DESC;",0.03828160837292671
"
How many voice actors from English 1997, English 1998, and English 2006 are listed for each character?
","SELECT 
        `Character Name`, 
        COUNT(CASE WHEN `Voice Actor (English 1997 / Saban)` IS NOT NULL THEN 1 ELSE NULL END) AS `English 1997`,
        COUNT(CASE WHEN `Voice Actor (English 1998 / Pioneer)` IS NOT NULL THEN 1 ELSE NULL END) AS `English 1998`,
        COUNT(CASE WHEN `Voice Actor (English 2006 / FUNimation)` IS NOT NULL THEN 1 ELSE NULL END) AS `English 2006`
    FROM 
        `table_1_1410384_1`
    GROUP BY 
        `Character Name`;",3.8802754878997803
" BETWEEN 1882 AND 1894

    '''

    ```What schools were founded between 1882 and 1894?```","SELECT `School`, `Mascot`, `Conference`, `National Titles`, `Founded`
FROM `table_1_14115168_4` AS T1
WHERE `Founded`",0.279924601316452
:,"SELECT 
        `Month`, 
        `Week`, 
        `Overall`, 
        `Offensive`, 
        `Defensive`, 
        `Transition`, 
        `Rookie`
    FROM (
        SELECT 
            `Month`, 
            `Week`, 
            `Overall`, 
            `Offensive`, 
            `Defensive`, 
            `Transition`, 
            `Rookie`, 
            ROW_NUMBER() OVER(PARTITION BY `Month` ORDER BY `Week`) AS rn
        FROM table_1_14132239_3
    ) t
    WHERE rn = 1;",4.965924263000488
"
    What is the total number of 125cc races and Moto2 races for each team per season?
    ","SELECT `Season`, `Team`, SUM(CASE WHEN `Type` LIKE '%cc%' THEN 1 ELSE 0 END) AS `CC Races`, SUM(CASE WHEN `Type` LIKE '%moto%' THEN 1 ELSE 0 END) AS `Moto Races`
    FROM table_1_14139408_1
    GROUP BY `Season`, `Team`
    ORDER BY `Season` ASC;",2.2865729331970215
 What comprehensive high schools have an enrollment higher than the average?,"SELECT `High School`, `Type`, `Enrollment`, `WIAA Classification`
    FROM `table_1_1414702_3`
    WHERE `Enrollment` > (
        SELECT AVG(`Enrollment`)
        FROM `table_1_1414702_3`
    )
    AND `Type` = 'comprehensive';",1.2521837949752808
"
What are the school names, cities, pupil/teacher ratios, and grade ranges for high schools, specifically their upper grade levels?
","SELECT 
    `School Name`,
    `City`,
    `Pupil/Teacher Ratio`,
    CASE 
        WHEN `School Level` = 'High' THEN `High Grade`
        ELSE `Low Grade`
    END AS `Grade Range`
FROM 
    `table_1_1414743_1`",0.1017039567232132
"
    How many members had non-seating reasons listed, sorted by the number of such reasons in descending order?","SELECT `Reason for non-seating`, COUNT(*) 
    FROM `table_1_14158567_1` 
    WHERE `Reason for non-seating`!= ''
    GROUP BY `Reason for non-seating`
    ORDER BY COUNT(*) DESC;",0.0
"
     What is the highest point and its corresponding highest elevation from the list?
     ","SELECT `Highest point`, `Highest elevation`
FROM table_1_1416612_1
ORDER BY `Highest elevation` DESC
LIMIT 1;",0.04691479727625847
"
What were the average attendance per year for each season's performance metrics?
","SELECT `Year`, `League`, `Reg. Season`, `Playoffs`, `US Open Cup`, AVG(`Avg. Attendance`) AS Average_Attendance
FROM `table_1_14225409_1`
GROUP BY `Year`
ORDER BY `Year`;",0.050564248114824295
"
    What is the average attendance for teams in Division 2?
    ","SELECT `Year`, AVG(`Avg. Attendance`) AS Average_Attendance FROM `table_1_14240688_1` WHERE `Division` = 2 GROUP BY `Year`;",0.033968646079301834
"
    Which cities have a voivodeship name starting with 'b' or 'B' and what are their areas and populations?
    ","SELECT `s Car plate (starting 1937)` AS Plate, `Voivodeship or city` AS City, `Capital`, `Area (1930) in 1,000skm 2` AS Area, `Population (1931) in 1,000s` AS Population FROM table_1_14245_3 WHERE `Voivodeship or city` LIKE 'b%' OR `Voivodeship or city` LIKE 'B%'",3.348095655441284
"
What are the mnemonics for the operations that use the same 12-bit range?
","SELECT T1.`Mnemonic`, T2.`Mnemonic`
FROM `table_1_14249278_1` AS T1
JOIN `table_1_14249278_1` AS T2 ON T1.`Bits 14-12` = T2.`Bits 14-12`",0.09778445959091187
"
How many schools have at least one principal listed in their records?
","SELECT 
        `Elementary Schools` AS School_Name,
        COUNT(`Principal (2013-2014)`), 
        SUM(CASE WHEN `Principal (2013-2014)` IS NOT NULL THEN 1 ELSE 0 END) AS Principals_Count,
        AVG(LENGTH(`Principal (2013-2014)`)) AS Average_Principal_Length,
        MAX(LENGTH(`Principal (2013-2014)`)) AS Longest_Principal_Name,
        MIN(LENGTH(`Principal (2013-2014)`) + LENGTH(`Assistant Principal (2013-2014)`) - LENGTH(REPLACE(`Assistant Principal (2013-2014)`,'', '')) + 1) AS Combined_Principal_Appt_Length
    FROM 
        `table_1_14254419_3`
    GROUP BY 
        `Elementary Schools`;",1.9375956058502197
"
    Which chassis manufacturers and models have more than one vehicle in the fleet?
    ","SELECT `Chassis Manufacturer`, `Chassis Model`, COUNT(`Fleet Numbers`) AS FleetCount
    FROM table_1_1425948_1
    GROUP BY `Chassis Manufacturer`, `Chassis Model`
    HAVING COUNT(`Fleet Numbers`) > 1;",0.0
"
     What are the names of areas where the percentage change is less than -1%?
     ","SELECT `Name`, (`2011 Census` - `2006 Census`) / NULLIF(`2006 Census`, 0) * 100 AS `Percent_Change`
FROM table_1_1425958_1
WHERE `% change` LIKE '%-1%';",0.016768570989370346
"
    What is the average run time and total viewership for each episode?
    ","SELECT `Episode`, AVG(`Run time`) AS AverageRunTime, SUM(`Viewers (in millions)`) AS TotalViewers
FROM `table_1_1429629_1`
GROUP BY `Episode`
ORDER BY AverageRunTime DESC;",0.044274140149354935
"
Which countries saw their former pageant discontinued before joining the new franchise?
","SELECT `Country/Territory`, `Former pageant`, `Last competed`, `New pageant`, `Franchise since`
FROM `table_1_14308895_2`
WHERE `Last competed` <= `Franchise since`;",0.05963693931698799
"
What is the total number of teams that participated in international competitions?
","SELECT 
    `Team`, 
    SUM(CASE WHEN `Intercontinental` IS NOT NULL THEN 1 ELSE 0 END) AS Inter
FROM table_1_14310205_1
WHERE `col0` IS NOT NULL;",0.0
nan,"SELECT 
        CASE 
            WHEN `Home team` = 'New South Wales' THEN `Away team`
            ELSE `Home team`
        END AS `Team Participating`,
        MAX(CASE 
                WHEN `Home team` = 'New South Wales' THEN `Home team score`
                ELSE `Away team score`
            END) AS `Total Score`
    FROM 
        `table_1_14312471_1`
    GROUP BY 
        `Team Participating`",2.8679141998291016
"
    What is the average crowd for matches reported on AFL.com.au?
    ","SELECT AVG(T1.`Crowd`)
    FROM `table_1_14312471_3` AS T1
    WHERE T1.`Report` LIKE '%AFL.com.au%';",0.056313637644052505
"
    Which home team, away team, ground, and crowd for matches played on Saturday or Sunday with the highest crowd attendance?
    ","SELECT T1.`Home team`, T1.`Away team`, T1.`Ground`, T1.`Crowd`
    FROM `table_1_14312471_7` AS T1
    WHERE T1.`Date` LIKE 'Saturday%' OR T1.`Date` LIKE 'Sunday%'
    ORDER BY T1.`Crowd` DESC;",0.09335602819919586
" '''

    ```What is the result type and percentage of others for each district?```","SELECT `District`, `Incumbent`, `Party`, `First elected`,
       CASE 
           WHEN `Result` LIKE '%Re-elected%' THEN 'Re-elected'
           ELSE 'Not Re-elected'
       END AS `Result Type`,
       MAX(CASE 
               WHEN `Candidates` LIKE '%Others%' THEN SUBSTR(`Candidates`, INSTR(`Candidates`, '(') + 1)
               ELSE NULL
           END) AS `Others Percentage`
FROM `table_1_1431467_4`",4.839408874511719
"
    What is the title, writer, and director of the episode with the highest count for writers and directors appearing more than once?
    ","SELECT T1.`Title`, T1.`Writer`, T1.`Director`, COUNT(*) AS EpisodeCount
    FROM `table_1_14330096_4` AS T1
    JOIN (
        SELECT `Writer`, `Director`
        FROM `table_1_14330096_4`
        GROUP BY `Writer`, `Director`
        HAVING COUNT(*) > 1
    ) AS T",0.17357288300991058
"
What are the average Net MWe, the earliest Construction started, the latest Commercial operation, and the project life in years for each AGR Power Station?
","SELECT `AGR Power Station`, AVG(`Net MWe`) AS Average_MWe, MIN(`Construction started`) AS Earliest_Construction_Start, MAX(`Commercial operation`) AS Latest_Commercial_Operation, MAX(`Accounting closure date`) - MIN(`Construction started`) AS Project_Life_In_Years
    FROM `table_1_143352_1`
    GROUP BY `AGR Power Station`;",0.09935516119003296
"
What are the top scorers based on total points scored by each player?
","SELECT `Player`, `Touchdowns`, `Extra points`, `Field goals`, `Points`
FROM (
    SELECT `Player`, SUM(`Touchdowns`) AS `Touchdowns`, SUM(`Extra points`) AS `Extra points`, SUM(`Field goals`) AS `Field goals`, SUM(`Points`) AS `Points`
    FROM (
        SELECT `Player`, `Touchdowns`, `Extra points`, `Field goals`, `Points`
        FROM `table_1_14341967_2`
    ) AS subquery
    GROUP BY `Player`
) AS subquery2
ORDER BY `Points` DESC;",9.556171417236328
"
Which player has the maximum total points calculated using the provided formula?
","SELECT `Player`, `Touchdowns (5 points)` * 5 + `Extra points 1 point` AS TotalPoints 
    FROM `table_1_14342367_15` 
    WHERE `Total Points` = (SELECT MAX(`Total Points`) FROM `table_1_14342367_15`);",0.08300726115703583
"
What is the player with the highest total score according to their touchdowns, extra points, field goals, and starting status?
","SELECT `Player`, `Position`, `Starter`, `Touchdowns`, `Extra points`, `Field goals`, `Points` AS TotalScore, SUM(`Extra points`) + SUM(`Field goals`) AS ExtraAndFieldGoals
FROM `table_1_14342480_5`
GROUP BY `Player`
ORDER BY TotalScore DESC
LIMIT 1;",0.21808165311813354
"
     What is the average highest viewership for each series in descending order?
     ","SELECT `Series`, `Presenters`, AVG(`Highest viewers (millions)`) AS AverageViewers
     FROM table_1_14345690_1
     GROUP BY `Series`
     ORDER BY AverageViewers DESC;",0.0553579218685627
"
How many presenters are there where Main presenter is not N/A and either Co-presenter or Comedian is not N/A?
","SELECT COUNT(*) AS presenter_count 
FROM `table_1_14345690_15` 
WHERE `Main presenter`!= 'N/A' AND (`Co-presenter`!= 'N/A' OR `Comedian`!= 'N/A')",0.0
"
What are the names of celebrities along with their famous achievements and the day they entered the show?
","SELECT `Celebrity`, `Famous for`, strftime('%d', `Entered`)
FROM `table_1_14345690_2`
WHERE `Celebrity` IS NOT NULL",0.05716462805867195
```What is the series number and the count of episodes for each series?```,"SELECT `Series #`, COUNT(*) AS Episode_Count
    FROM table_1_14346353_1
    GROUP BY `Series #`
    ORDER BY Episode_Count DESC;",0.0561760850250721
"
    What are the results and candidates for each Ohio district race?
    ","SELECT `District`, `Incumbent`, `Party`, `First elected`, 
            CASE 
                WHEN `Result` LIKE '%hold%' THEN 'Republican hold'
                WHEN `Result` LIKE '%gain%' THEN 'Democratic gain'
                ELSE 'Other Result'
            END AS `Result Type`, 
            `Candidates`
    FROM `table_1_1434788_5`;",5.0178937911987305
"
What are the shirt numbers, nationalities, player names, birth dates, heights, and positions for the players whose average height across all players is higher than their individual average height?
","SELECT T1.`Shirt No`, T1.`Nationality`, T1.`Player`, T1.`Birth Date`, T1.`Height`, T1.`Position`
    FROM `table_1_14363116_1` AS T1
    INNER JOIN (
        SELECT `Shirt No`, AVG(`Height`) AS AvgHeight
        FROM `table_1_14363116_1`
        GROUP BY `Shirt No`
    ) AS T2 ON T1.`Shirt No` = T2.`Shirt No`
    WHERE T2.AvgHeight > (
        SELECT AVG(`Height`)
        FROM `table_1_14363116_1`
    )
    ORDER BY T2.AvgHeight DESC;",7.6738080978393555
"
    Which teams have the highest and lowest points in their best season from 1991-92?
    ","SELECT `Average`, `Points`, `Played`, MAX(`1991-92`) AS WorstSeason, MIN(`1991-92`) AS BestSeason, 
            MAX(`1992-93`) AS WorstSeason2, MIN(`1992-93`) AS BestSeason2, 
            MAX(`1993-94`) AS WorstSeason3, MIN(`1993-94`) AS BestSeason3 
     FROM `table_1_14368332_1`",7.622089862823486
"
What teams have an average points per game below three times the total points available over three seasons?
","SELECT `Team`, AVG(`Average`) AS Average, SUM(`Points`) AS TotalPoints, COUNT(`Played`) AS GamesPlayed
FROM `table_1_14371754_1`
WHERE `1991-92`!= 'N/A' AND `1992-93`!= 'N/A' AND `1993-94`!= 'N/A'
GROUP BY `Team`
HAVING SUM(`Points`) < 114 * 3;",0.29950353503227234
